Dept,Gender,Clin,Cert,Prate,Exper
2,1,0,1,7.347903343179125,6
6,0,1,1,5.930839108353421,7
5,0,0,0,3.5774114958337027,5
6,1,0,1,7.116442411155146,14
2,0,0,1,8.202887591846421,5
5,1,1,1,1.8445396580952598,14
6,1,1,1,2.634161249361448,5
2,0,1,1,7.358658200731884,11
1,1,0,0,8.649829903232417,11
6,0,1,0,5.833893559890168,15
5,0,0,1,5.058377362432324,16
1,1,1,0,8.260118782020157,4
5,0,0,0,7.283002744947376,6
2,0,1,1,7.312247552891455,9
6,1,0,1,7.176293361448487,5
5,1,1,1,3.837855068098779,10
6,1,1,1,4.294178716850631,12
3,0,0,1,7.453082728958387,5
5,1,0,1,4.4422462704698,5
4,0,0,1,2.4824484923435852,4
5,0,1,1,5.259461891864085,13
5,1,1,0,3.5535807741756824,12
6,1,1,0,6.711447384167707,21
6,0,0,1,8.036123201182283,2
2,1,0,1,3.902678964225828,13
1,0,0,1,4.514974414025332,13
4,1,0,1,5.1240952196969864,15
4,0,1,1,4.2352585673157535,2
2,0,0,0,3.521943227242942,27
5,1,0,0,1.9885451531729184,9
6,1,1,0,3.161270233467803,26
5,1,0,1,3.5320856585346663,7
5,0,0,1,4.612085177854995,15
5,0,1,1,3.630877948773505,7
1,0,1,1,8.187291448244066,7
4,0,1,0,3.6223433384907033,10
4,1,1,1,4.0760588139814065,21
6,1,1,1,5.646889065247858,18
5,0,1,1,7.469771062806602,9
2,1,0,1,7.0329356496052435,16
5,0,0,1,7.889842044252715,11
2,1,1,0,6.929121150859129,14
6,1,0,1,3.0485919812426676,4
1,1,0,0,4.922529740456342,10
1,0,1,1,8.501809185175924,14
3,1,0,1,3.903421069234817,5
5,1,1,1,5.3133662528744505,21
1,1,1,1,7.0386343615460545,7
6,0,1,1,4.590655503220715,14
1,1,1,0,7.141498250235892,7
2,0,0,1,3.416984941363739,9
1,1,1,1,3.3767082103119472,12
4,0,1,1,3.654988335120685,6
5,1,1,1,4.882199251443543,5
2,1,1,1,2.4099723768012464,2
1,0,1,0,7.170933514823558,7
6,1,0,1,8.09623213449714,6
1,0,1,1,2.6490530245055046,5
1,0,1,0,7.473476621209003,7
4,0,1,1,3.605859569703915,7
5,1,1,1,3.546113975480656,6
4,0,1,1,8.12736406224705,10
2,1,0,1,2.8728995901431693,10
4,0,1,1,7.924535817172452,7
2,0,1,1,6.587270631262078,11
1,1,1,0,6.786379507170573,15
6,1,1,1,7.530841931036681,27
2,0,1,1,8.728462630578685,11
2,1,1,0,3.4461931337605662,6
5,0,1,1,6.140669838152823,9
6,0,1,1,7.346267968213586,24
5,0,0,0,7.929509755495177,8
1,1,0,1,7.02069790523873,10
1,0,0,0,6.468518947002745,8
5,1,0,1,4.84304533324946,13
1,1,0,0,2.253125963269036,27
5,0,1,1,3.495421717760484,3
5,1,0,0,8.36371119110974,7
2,1,0,0,8.402453480025036,16
5,0,1,1,2.1321446248733613,11
5,0,1,1,5.476698390109381,12
3,0,0,1,4.897427423216821,9
5,1,1,1,4.1238721205900415,9
2,1,1,0,4.737891830792484,5
5,0,0,1,6.0555361108466155,10
3,0,1,1,6.611914474602931,7
5,1,0,1,2.2254701837281647,22
5,1,1,1,6.967479577923466,8
4,1,1,1,4.359054887183524,5
2,1,0,1,8.263591982947935,12
5,1,1,0,7.150195695496775,11
6,1,1,0,6.6486935765086255,10
2,0,0,1,7.095904336134766,10
5,0,1,0,6.454082873240299,21
5,1,1,1,7.439282259630444,14
6,1,1,1,5.970492774778375,6
6,1,1,1,4.986274578679023,9
4,1,1,0,4.648325619057588,5
6,1,1,1,3.2260158635072806,9
2,1,1,1,4.710534473157033,3
6,0,1,1,2.1958643117283305,15
2,1,0,1,8.255602646870612,3
5,0,1,1,3.44079416958523,3
5,0,0,1,8.685154819021468,9
5,0,1,1,2.3275055972067333,22
5,0,1,1,4.848919830267805,9
5,0,1,0,4.621911520732711,5
5,0,1,1,4.112286499012058,5
2,1,0,1,8.056671941965021,5
2,1,0,1,5.917438549458369,16
4,0,1,1,6.906580135104235,11
3,1,1,1,4.329238379363858,7
5,1,1,1,7.258103838167429,21
2,1,1,0,7.277982201612618,6
5,0,1,0,7.718324185924498,6
1,1,1,0,4.071430912177145,8
2,1,1,0,7.270568604421993,11
1,0,0,1,7.029523560878865,2
3,1,0,1,6.026353926100089,8
4,1,1,1,4.436143704896363,7
1,0,1,1,3.712212497259731,5
2,1,0,0,3.9492473839547695,15
6,0,1,1,3.812672911764249,8
4,1,1,1,4.747295054811348,18
6,1,1,1,2.0309602574307295,2
5,1,1,1,2.476596874821648,9
2,1,0,1,3.418058464269957,9
5,1,1,1,1.2933814599066142,15
4,0,1,1,5.419663040536782,2
1,1,1,0,3.44827035051446,15
4,1,1,1,3.825953631520502,12
1,1,0,0,3.919170295916801,18
4,1,0,1,5.173159002963736,9
5,0,0,0,4.419580379099459,7
2,1,1,1,6.4361478740851945,8
5,0,0,1,4.7336206861763825,11
1,1,1,0,7.635320908160419,5
5,1,0,0,6.009063023392174,8
5,0,1,1,6.14950174449707,9
1,0,1,1,7.041825933738407,9
6,1,1,1,2.5411955271982176,5
6,1,1,0,5.826665844736084,9
4,0,0,1,5.252314824252426,8
5,0,1,0,5.615160443983507,9
1,1,1,1,5.100418808257512,10
1,0,0,1,5.439018757555909,5
3,1,0,1,3.649643612730024,4
5,0,1,1,4.250036961711996,15
3,0,1,0,2.2818237426841144,12
5,1,1,0,4.504161997176526,22
5,0,1,1,6.768103091509665,14
5,0,1,1,7.836000211084,5
1,1,1,1,2.903049571496129,4
1,1,1,1,8.077687707945177,5
2,0,1,1,7.793031443605588,10
1,1,0,0,5.141688698067166,11
5,1,0,0,6.84355493753347,11
4,1,1,0,2.308747049921946,8
1,1,1,1,6.680285911214617,12
5,0,0,1,2.8452274627563066,10
5,1,0,1,6.734848278522992,5
3,1,0,0,3.261719196956062,5
1,1,1,0,6.911127787293273,8
4,1,1,0,3.979319033713613,8
2,1,1,0,7.143508579312714,2
1,0,1,0,1.9638450912308985,12
3,0,1,1,4.42974511525631,4
2,1,1,1,6.638166136777344,8
2,1,0,1,4.792557733821224,16
5,1,1,1,3.732139909652387,6
4,0,1,1,4.94988670544843,15
1,1,1,0,8.729420178582114,5
2,0,0,1,3.145638111869358,5
1,1,1,1,5.2453615635589035,16
1,0,1,1,4.1165432240427045,6
5,1,1,1,4.189088565378445,5
3,0,1,1,4.509863145367055,7
2,1,1,1,1.7394174654395949,4
5,1,1,1,5.247107288467562,9
4,0,1,0,3.7017589103527953,27
3,1,0,1,4.812067826515034,8
6,0,1,1,5.394062394067327,2
2,0,1,1,6.4135438161062535,6
5,1,1,1,2.333053979217906,7
5,0,1,1,3.0799120108158604,7
3,0,1,0,3.597138203295249,4
1,1,1,0,3.304620753977707,16
1,0,1,1,8.110745177001418,10
5,1,0,1,4.558608195023835,3
2,0,1,1,3.094158722175201,1
4,1,0,0,2.959360295116732,11
5,1,1,1,4.656853931789946,22
5,0,1,1,2.675495148797114,2
5,1,1,0,3.365634927241208,10
2,1,0,1,7.155766901775088,13
5,1,0,0,5.5663058123332645,8
5,0,1,0,6.5223024540542,14
1,0,1,1,7.911286001740011,6
5,0,1,1,7.545307611829116,3
1,1,0,1,7.487164754545532,2
3,0,1,1,3.298425954676178,16
1,1,1,1,3.3808396788330315,9
2,1,0,0,3.9171926896300575,10
5,0,1,0,2.906618335832052,5
5,0,0,0,2.7401308394866053,5
2,1,0,0,4.278940179851362,5
5,0,0,1,7.552730854590126,15
2,1,1,0,3.1495425153402508,21
6,1,1,0,5.082687661335621,10
5,1,0,1,7.002406701895491,5
3,1,1,1,5.253537648365177,16
1,0,1,1,1.7964738071897624,16
6,1,0,1,7.4526028271047675,6
6,0,0,1,6.747008481352965,13
5,1,1,1,4.838049460743225,7
1,1,0,1,4.628575839031369,23
6,0,0,1,5.619597688297403,16
2,1,1,0,7.2271417776181135,7
1,0,1,1,4.6260918648725795,16
5,0,0,1,7.590446583144823,6
5,0,0,0,4.14633126732889,16
6,0,1,0,4.656280561198324,7
5,1,0,0,4.298975830404947,10
5,0,0,1,6.7949341423108125,5
5,1,1,1,5.608650163289785,10
2,1,1,1,1.9650193107889253,16
1,1,1,1,7.4049911317936585,5
5,0,1,1,4.440339313084264,16
5,1,0,1,3.87972005675185,22
3,1,1,1,2.197931905523398,18
6,1,0,1,3.219360187992506,12
3,1,0,1,2.1571477431407855,18
3,1,0,0,4.122151515620896,4
1,0,1,0,3.7652324594478834,13
5,1,1,1,3.0567732905018477,14
5,0,1,0,4.95849440519024,10
1,0,0,1,2.94348198294767,14
5,0,1,1,4.621873686412698,4
5,1,1,0,4.389009769878237,15
1,0,1,1,7.545403496198806,2
5,1,1,1,0.7223056856682946,5
4,0,1,1,3.6549234170588143,7
2,0,1,1,5.3120348937464525,14
5,1,1,1,3.3835648080800715,8
4,1,1,1,1.2143684194528128,9
6,0,1,1,7.442294595227706,25
3,1,0,1,2.8536587220990333,6
5,1,0,1,4.587270062331435,4
3,0,0,1,3.412705209441038,37
2,1,1,0,7.198740017515306,5
2,0,1,0,7.897110854394336,7
3,1,1,0,5.712908197583207,4
1,0,0,0,4.0277923728342735,10
5,1,1,0,2.4423886732338866,5
4,0,0,1,2.262928911766462,2
6,0,1,1,7.136318286050582,11
1,1,1,1,6.926146138772545,12
1,1,1,1,4.462594648360667,13
5,0,1,1,3.94206118447353,14
5,1,0,0,3.595459462176919,8
3,1,0,1,3.72429513362892,6
1,0,0,1,3.889809267742238,14
2,0,1,1,3.931343156070187,6
1,1,1,1,3.8855439354114147,6
6,0,1,0,3.6398055276500125,12
2,1,0,1,3.8753072156926387,5
5,1,1,1,3.8697696560577426,15
1,1,1,0,4.258045963261517,5
1,1,0,1,2.8722736397698303,7
2,1,1,1,6.446313951332294,7
4,0,1,0,7.927279616749911,8
3,0,1,1,5.109967833360479,8
2,0,0,0,2.492427414898802,13
1,0,1,1,6.577425782850109,12
5,0,1,1,3.090192904187993,13
1,1,1,1,3.6341756676077037,14
2,0,0,1,3.8663380342829266,7
5,1,1,1,6.957791288070701,15
6,0,1,0,3.3501966361152062,7
1,1,1,1,3.9756321451736665,8
2,1,0,0,2.516997342246774,10
2,0,1,0,1.561642936978501,2
6,1,0,1,3.586257834365721,19
5,0,1,1,3.434201188715021,9
5,0,1,1,3.0402185223834777,3
5,0,1,1,7.240121610270559,2
6,0,0,1,8.474952207855717,7
5,0,1,1,6.810319390957321,8
4,1,0,1,4.502539985628376,11
5,1,1,0,4.023822681418084,7
2,1,1,1,4.213500907085027,17
1,1,1,1,6.458449259390326,13
5,1,1,1,7.201663113539464,6
2,1,1,1,6.567231333533941,13
4,1,1,1,1.4359806263593495,6
6,0,1,1,3.3725365972723114,16
5,1,1,1,3.342479839694273,11
2,0,1,1,3.8873011854805046,16
6,1,1,0,3.243582896220767,4
5,1,0,1,6.215918114766955,6
2,1,1,1,2.452872044771142,5
1,1,1,0,4.426934432665242,7
1,0,0,1,6.95396975646125,5
5,0,1,1,4.551796876663977,18
1,0,0,1,7.642620918189975,4
1,1,0,0,2.9883595647264674,10
6,0,0,0,6.19326656196027,8
5,0,0,0,3.161760579127798,10
5,1,1,1,3.4985235265997616,14
3,0,1,0,3.980059565222153,11
5,1,1,1,5.6841855947418845,8
5,0,1,0,4.0131222937614695,16
5,0,1,1,2.8677561559505076,5
1,1,0,1,4.0795728276628385,11
5,1,1,1,6.137643806680891,8
5,0,1,0,7.372233747828162,10
1,0,0,1,8.854396091825933,6
1,0,1,0,3.4775923778744895,15
3,0,1,1,6.550226408854149,12
5,1,1,1,3.6930192068659795,23
1,1,1,1,8.171814560613836,6
1,0,1,0,3.2636213642574545,4
5,1,1,1,0.599003592825222,13
6,1,0,1,4.135611643922523,3
5,0,0,0,3.2553615649243195,27
4,1,0,1,4.046034850410579,4
3,0,0,1,8.193701461744583,2
6,1,1,1,3.9735017227880776,22
6,1,0,0,7.986269124508836,4
1,0,1,1,7.642020044420215,10
2,0,0,1,7.40868110445669,5
6,1,1,1,7.315459581958576,6
5,1,1,1,3.5811085984271274,8
2,1,0,1,0.9571941197644254,16
6,1,0,1,6.778493641775398,4
5,0,0,1,2.639361796052656,10
5,1,1,1,4.051359517039773,8
5,1,1,1,3.664314354360013,15
5,0,1,0,3.6560874673416266,6
4,1,0,0,3.3429748552494645,10
2,1,1,0,7.615168504284913,12
6,0,1,1,4.737879080595435,32
1,0,1,0,3.2500032504354373,7
5,0,1,1,2.819771996824504,5
5,1,1,1,7.449463917477626,15
6,0,0,1,6.629397265962773,6
3,0,1,1,7.330322438388072,10
1,0,1,1,5.9258930640875125,6
5,1,0,1,6.946263540161297,7
2,1,1,1,7.572683502791843,11
6,1,0,0,7.754093073439272,9
1,1,1,1,4.845887020427128,9
2,1,1,1,8.654546664127228,13
6,0,1,1,4.120893406069038,14
6,1,0,1,8.321959839940321,13
2,1,0,1,7.741851066397821,9
3,1,1,1,3.0068410390202285,5
1,0,1,1,3.156574941015303,5
5,1,0,1,3.0721871331437107,9
6,0,1,1,2.9047153598636384,5
2,1,1,1,4.673322706346463,8
4,0,1,0,3.466776175852737,6
1,0,1,0,6.930571270254501,5
3,0,1,1,4.731578945134034,18
1,1,1,0,3.7545017979027118,13
5,1,1,1,4.453944813476505,11
2,1,0,1,6.610564572172431,6
2,0,0,1,6.2006790634104805,16
6,0,0,0,4.327250401098514,2
5,1,0,1,7.075136565637833,2
1,0,1,1,5.812607568561802,17
2,1,1,1,4.997611983652104,9
3,0,1,1,4.252445406885018,5
2,0,1,1,4.475372298661636,25
6,0,0,1,3.9325407380389352,5
1,1,1,1,3.780946121957416,15
5,0,1,1,2.512575102281384,16
5,1,1,0,4.739095352139384,13
5,1,1,1,2.657011722848204,9
5,0,1,1,2.2689595903857116,9
4,1,0,1,3.208079150208553,9
5,0,0,1,5.14089101181856,9
1,0,1,1,7.417181661252597,15
6,0,0,1,1.478310257597272,7
5,1,1,1,3.4901049272267093,9
6,1,1,1,3.548838595057891,9
4,0,0,0,1.7850878964424228,9
1,1,1,1,3.3689403886339515,14
1,1,0,1,7.14978284975522,13
6,1,0,1,5.11408268628964,23
6,0,0,1,7.017087192770924,23
5,1,0,1,6.408493067088151,11
1,1,1,1,3.761008539893065,7
5,0,1,1,4.579258283585311,6
6,0,1,0,4.828962293907648,14
5,1,0,0,7.431144769586201,23
6,0,0,0,2.809477571098599,4
5,1,1,0,5.508665698418518,4
4,1,0,0,2.9377213160838402,5
5,0,1,1,7.680417133309971,15
4,1,1,0,4.247655644856957,3
1,1,0,0,4.48499376705612,9
4,0,0,1,7.227198318403444,6
6,1,1,1,8.016994821031812,10
1,1,0,0,5.585157539314854,9
5,1,1,1,3.6977659219708237,21
3,0,0,1,6.763627789555767,8
2,1,1,0,4.648367771816418,6
6,1,1,1,7.811573591645972,4
1,1,1,1,6.597233680968108,5
1,1,1,1,3.0564117425856665,9
2,1,1,1,6.881555901313613,2
3,0,1,1,3.863562468391387,5
1,1,1,1,6.074753253091222,8
5,0,1,1,3.053292997731769,14
5,1,1,1,2.2315417653777585,15
2,0,0,1,5.821482275182905,5
6,1,1,0,8.046351297142875,14
6,0,0,1,7.902371061993755,8
2,0,1,0,2.473815936337851,5
5,0,0,1,3.465744460923437,8
3,0,1,0,4.741059453093057,14
6,1,1,0,3.7815280901974817,10
1,1,1,1,7.71196150461243,11
1,1,1,1,7.967764554655631,19
4,1,1,1,6.863920412713746,11
4,1,1,0,2.5328713887530965,9
5,0,1,1,3.1538372395922525,3
5,1,1,1,6.3587831319032695,10
5,1,1,1,4.26638371184599,12
4,0,0,1,2.4766505885657164,10
1,0,1,1,4.656549890885339,12
2,1,1,1,8.028197486031669,9
3,1,1,1,3.5933993426664417,5
1,1,0,0,4.473228593705608,19
2,0,1,0,2.8208120291584233,27
5,0,0,1,7.236523545295513,4
2,1,0,1,6.425206577145546,3
3,0,1,0,3.9101291351282907,4
2,0,1,1,2.2577155833750475,9
6,0,1,0,1.9004023960987277,8
4,1,1,1,2.6123826113193696,13
6,0,1,1,6.46755438354185,12
6,1,1,1,5.725591420163358,7
3,1,1,1,3.225793448188925,3
1,0,1,1,2.699898332158635,5
2,0,1,0,5.060777047337185,3
5,1,1,1,4.607459919826003,5
6,1,1,1,7.815091520402387,6
6,1,1,1,3.6995808090640936,10
2,0,1,1,3.5647272870755944,17
1,1,1,0,8.285276245363262,6
1,0,1,1,3.22986247335893,13
6,1,1,1,4.250817924422655,11
6,1,0,0,7.190566550952272,6
5,0,1,1,3.3140321502578116,17
2,0,0,1,7.746309682733636,12
3,0,1,0,6.644068919784295,8
3,0,1,0,7.390695973591005,11
5,1,0,1,8.423320106172167,13
2,0,1,1,3.7854625404967233,8
3,1,0,0,7.157084185479156,21
6,1,1,1,4.721375301309392,25
2,1,1,1,2.7548617405462177,2
4,0,0,0,4.701380827240232,5
1,1,0,0,6.37195554426273,15
4,1,1,0,7.207378098042168,4
6,1,0,1,2.9842874403001307,10
5,1,1,1,7.528448972818946,5
6,1,0,1,2.414245971683137,6
1,0,1,0,7.269924155507375,10
4,1,1,1,4.625757217460637,11
4,0,0,1,7.136679239262697,11
2,0,1,1,5.502171995001698,5
4,0,1,1,3.935087799108627,11
6,0,0,0,3.247795305656604,9
1,0,0,1,8.358381450238863,9
1,1,1,1,3.3303616468214843,15
5,0,1,0,3.612248420632437,25
5,1,0,1,0.5621413678749922,7
5,1,1,0,2.455361264804152,18
3,1,1,1,3.629129588555494,5
4,1,1,1,5.03746050537767,5
5,1,1,0,2.1337572157122526,7
3,1,0,0,7.8209426333417795,14
1,0,1,1,4.1987739649724825,2
6,1,1,1,5.2425291003667125,4
4,0,0,1,3.321065532006973,14
6,1,0,1,7.904924964523227,37
2,0,1,0,4.309794291463024,8
6,0,0,0,3.3959805002611696,13
5,0,1,0,7.884503811574725,7
1,0,1,0,8.041781968852863,8
2,0,1,1,3.3199537882116767,2
2,0,1,1,7.08341123967885,11
5,1,1,1,7.6867851870663655,5
1,1,0,0,3.997421408840184,6
5,1,1,0,7.409117131557176,9
6,0,1,0,6.674632745427649,9
5,0,0,1,8.539035335741428,8
5,0,1,1,3.378972831199188,25
5,0,0,1,6.947593539328967,27
5,1,1,1,1.7319185231207,6
1,1,1,1,6.8793177502251295,7
5,0,1,0,7.702650802997416,15
6,0,0,0,4.6064938893909675,2
4,0,0,1,7.548717077610669,21
6,1,1,0,3.5978082653821364,6
5,1,1,1,3.7665890019739887,7
3,0,1,1,5.083858060701003,10
3,0,0,1,3.6383191548745706,10
2,0,1,1,3.302200360597549,16
6,1,0,1,5.355682437652165,12
1,1,1,1,3.163469480899444,14
6,0,1,1,7.478250650252609,9
4,0,1,0,2.9333870100776647,4
5,1,1,1,4.094955477828412,9
2,1,1,1,1.563807826062027,5
6,1,0,1,4.1679800802867595,12
2,1,1,1,3.9417841483485674,3
1,1,1,1,4.091971699923344,18
5,1,0,1,3.33362403097291,9
1,1,0,1,2.7522927094078584,10
5,0,1,0,7.848110003261713,3
5,0,0,1,5.3354366646781735,16
6,1,0,1,5.156246928958365,14
4,0,1,1,4.65529818010893,15
5,1,1,0,2.3040199371181243,2
2,0,1,1,3.83125280202154,6
6,0,0,1,7.603062159810023,10
6,0,1,1,5.69134461258252,10
5,1,0,1,3.694554264351525,37
5,1,1,1,7.474532538091771,5
5,1,0,1,7.738559149597452,2
5,0,1,1,5.015037382575878,8
5,0,0,0,7.368981000737247,10
4,1,1,1,5.873118276174722,18
5,1,1,0,7.549372484075571,7
5,1,1,1,2.9164469793921213,2
2,1,0,1,4.36349153721558,8
5,1,1,1,7.541407306146746,11
6,0,1,1,7.855404532048968,26
2,1,1,1,5.233174507793246,12
1,1,0,0,4.105920436753203,18
5,0,1,1,3.2558538289939425,5
5,1,1,1,3.3925659854644694,16
4,0,0,1,1.4421837434759488,37
5,1,0,1,4.094945372883988,12
6,1,0,1,3.3637128612260074,3
5,1,1,0,7.585776182472435,10
2,0,1,0,1.8181598298620436,14
5,0,0,0,5.626316297564599,14
4,0,1,0,4.884418527003303,18
5,1,1,1,6.747906207531181,6
5,0,1,1,2.287063343476398,8
6,0,1,1,6.557186607677103,12
5,1,1,1,7.429212757869779,8
5,1,0,0,7.162636237556366,12
1,1,1,0,3.9552069722917844,8
5,0,0,1,4.65827427714883,6
5,1,0,1,2.6639811220692744,14
1,1,1,0,7.162729810420333,4
1,1,0,1,2.2980618592618822,13
2,1,0,1,2.7654710085809575,8
1,0,1,0,2.6922001229602177,2
1,0,1,0,4.295551132475829,5
1,0,1,0,7.941487250696713,15
3,1,1,0,7.588544123148977,10
2,1,1,1,6.488629434003343,16
5,0,0,1,4.699842928152081,5
2,0,1,1,2.6429766475525422,12
1,0,1,1,4.769595862520007,7
2,1,0,0,6.378539813936203,5
4,0,1,1,3.172678526979808,2
6,1,1,1,3.5945844207438684,13
5,1,1,1,6.698814281806244,6
5,1,1,1,4.246896408287074,12
2,0,1,1,4.567334535505093,23
3,0,1,0,7.980454446346167,14
5,0,1,1,6.42695309651816,24
2,1,1,1,7.392128691280795,8
3,1,1,1,6.156633104912524,8
6,0,0,0,7.798094526159833,5
3,0,1,0,3.391424741032877,7
2,1,1,0,4.658284484012797,6
5,0,0,0,4.255888374923688,7
5,1,0,1,7.994115184774612,4
5,0,1,1,3.0536122919580415,18
5,0,0,0,4.5342996588986955,10
3,0,1,1,5.012990446333891,8
5,0,0,1,7.658241386629341,8
4,0,0,1,3.5981746840868043,5
2,0,1,1,7.342179481114011,5
3,1,0,1,4.968828732543874,12
2,1,1,0,7.0229578203692755,14
6,1,0,1,4.299964877347955,1
6,0,0,1,4.053121121757912,16
5,1,0,1,7.8864544115661905,12
5,1,0,0,2.8876548147387515,5
5,1,1,1,4.213195278682629,12
5,1,0,1,7.54852498068079,6
2,0,0,0,6.190648202201173,13
3,1,1,1,6.7579245257636575,2
4,0,0,1,3.6476842532051297,6
4,0,1,1,7.093431679148436,5
3,0,1,1,7.042390790705354,2
3,0,1,0,2.455312992212644,10
2,0,1,1,5.082019839795425,7
5,0,0,0,3.877370393296474,27
1,1,0,1,4.4307874175829465,6
3,0,1,1,6.874729541753421,10
4,1,0,0,3.761636426518512,4
5,1,1,0,3.416750041669597,22
6,1,0,1,7.593588541907986,7
2,1,0,1,3.676843973889846,14
5,1,1,0,7.951883595664645,26
2,1,0,0,3.6656008906027178,14
2,1,1,1,6.99086667779589,9
2,0,1,1,3.6040325641661894,2
2,1,1,0,3.4118997258299975,21
4,1,1,1,5.362533886457559,10
5,0,1,1,7.010420742272748,7
5,1,1,1,3.1017128587178906,5
2,0,0,0,2.593848115175154,18
6,0,1,1,8.10044429976585,7
2,1,0,1,3.4232822039812505,23
1,0,1,1,6.714642701764889,8
2,0,1,1,7.450125298331064,5
6,1,1,1,7.520663221358385,5
5,1,0,0,7.362127159598623,25
5,1,1,1,5.034656815936011,4
6,0,1,1,7.821678876833836,5
5,0,0,1,4.206090554353827,15
2,1,0,0,6.929279516068413,16
2,1,0,0,6.704656987438847,6
6,1,1,0,4.883571662441629,6
2,0,1,1,6.61848125193098,11
6,1,1,0,3.433522833769206,16
1,0,1,1,8.12225814398674,8
5,1,1,1,7.095927596701116,9
